data,abertura,maxima,minima,fechamento,volume,ticker,simbolo
2026-01-15 00:00:00-03:00,31.5,31.93000030517578,31.440000534057617,31.790000915527344,26456600,PETR4,PETR4.SA
2026-01-16 00:00:00-03:00,31.950000762939453,32.20000076293945,31.8799991607666,32.040000915527344,70947300,PETR4,PETR4.SA
2025-12-16 00:00:00-03:00,69.33000183105469,70.02999877929688,69.26000213623047,69.29000091552734,21953000,VALE3,VALE3.SA
2025-12-17 00:00:00-03:00,69.63999938964844,70.7699966430664,69.44000244140625,70.16999816894531,29375000,VALE3,VALE3.SA
2025-12-18 00:00:00-03:00,70.5999984741211,71.12000274658203,70.30999755859375,70.3499984741211,18430200,VALE3,VALE3.SA
2025-12-19 00:00:00-03:00,70.5,70.93000030517578,70.37999725341797,70.8499984741211,37147100,VALE3,VALE3.SA
2025-12-22 00:00:00-03:00,71.02999877929688,73.37000274658203,70.80999755859375,72.91999816894531,27853000,VALE3,VALE3.SA
2025-12-23 00:00:00-03:00,73.2300033569336,73.52999877929688,72.58000183105469,72.9000015258789,17140900,VALE3,VALE3.SA
2025-12-26 00:00:00-03:00,72.86000061035156,73.3499984741211,72.62000274658203,73.12000274658203,16368800,VALE3,VALE3.SA
2025-12-29 00:00:00-03:00,73.19000244140625,73.73999786376953,71.69999694824219,72.12000274658203,19963700,VALE3,VALE3.SA
2025-12-30 00:00:00-03:00,72.5,72.83999633789062,71.91000366210938,71.95999908447266,17085400,VALE3,VALE3.SA
2026-01-02 00:00:00-03:00,72.33000183105469,72.55000305175781,71.6500015258789,72.37999725341797,28418900,VALE3,VALE3.SA
2026-01-05 00:00:00-03:00,72.4000015258789,73.5,72.30000305175781,73.12000274658203,24958100,VALE3,VALE3.SA
2026-01-06 00:00:00-03:00,73.44999694824219,75.98999786376953,72.87999725341797,75.87000274658203,39536600,VALE3,VALE3.SA
2026-01-07 00:00:00-03:00,76.0999984741211,77.33999633789062,75.62000274658203,76.31999969482422,41501600,VALE3,VALE3.SA
2026-01-08 00:00:00-03:00,75.80000305175781,75.80000305175781,74.19000244140625,75.58000183105469,31894900,VALE3,VALE3.SA
2026-01-09 00:00:00-03:00,74.9000015258789,75.70999908447266,74.19999694824219,74.72000122070312,24801200,VALE3,VALE3.SA
2026-01-12 00:00:00-03:00,75.0,75.47000122070312,74.51000213623047,74.73999786376953,13129800,VALE3,VALE3.SA
2026-01-13 00:00:00-03:00,74.47000122070312,76.05000305175781,74.27999877929688,75.3499984741211,24539200,VALE3,VALE3.SA
2026-01-14 00:00:00-03:00,75.83999633789062,79.08999633789062,75.63999938964844,78.91999816894531,44225300,VALE3,VALE3.SA
2026-01-15 00:00:00-03:00,78.9000015258789,79.63999938964844,78.51000213623047,78.8499984741211,35503900,VALE3,VALE3.SA
2026-01-16 00:00:00-03:00,78.38999938964844,78.87999725341797,77.56999969482422,78.87999725341797,45910100,VALE3,VALE3.SA
